CompanyCode,Term,Miles,FromMiles,ToMiles,Coverage,State,Class,PlanDeduct,Deduct0,Deduct50,Deduct100,Deduct200,Deduct250,Deduct500,Markup,New/Used,MaxYears,SurchargeCode,PlanCode,RateCardCode,ClassListCode,MinYear,IncScCode,IncScAmt
,24,20000,90001,100000,Premium Used,,B,100,4298.57,3348.28,2762.57,1791.86,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,C,100,5517.05,4308.77,3563.32,2326.38,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,D,100,6753.98,5279.47,4376.34,2867.04,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,E,100,9954.89,7800.48,6471.37,4265.77,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,F,100,12719.58,9977.4,8289.94,5478.14,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,G,100,19901.61,15629.64,12996.03,8615.55,,,,,15,,,,,10,,
,24,20000,90001,100000,Premium Used,,H,100,29641.57,23292.96,19383.54,12875.21,,,,,15,,,,,10,,
,24,20000,100001,110000,Premium Used,,A,100,3088.97,2395.61,1972.15,,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,B,100,4359.46,3396.2,2802.51,1818.52,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,C,100,5594.63,4369.83,3614.2,2360.34,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,D,100,6848.49,5353.8,4438.34,2908.37,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,E,100,10093.15,7909.29,6562.0,4326.23,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,F,100,12895.64,10116.0,8405.43,5555.18,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,G,100,20175.97,15845.57,13175.94,8735.51,,,,,15,,,,,0,,
,24,20000,100001,110000,Premium Used,,H,100,30049.06,23613.71,19650.74,13053.44,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,A,100,3472.4,2697.09,2223.57,,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,B,100,4893.01,3815.93,3152.06,2051.81,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,C,100,6274.09,4904.58,4059.65,2657.63,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,D,100,7676.14,6004.85,4981.2,3270.44,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,E,100,11304.25,8862.3,7355.82,4855.83,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,F,100,14437.89,11329.77,9417.06,6230.01,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,G,100,22578.46,17736.37,14751.26,9786.16,,,,,15,,,,,0,,
,24,20000,110001,120000,Premium Used,,H,100,33618.24,26422.41,21991.19,14614.32,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,A,100,3855.79,2998.58,2475.0,,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,B,100,5426.53,4235.66,3501.6,2285.08,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,C,100,6953.62,5439.34,4505.12,2954.96,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,D,100,8503.81,6655.9,5524.03,3632.51,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,E,100,12515.31,9815.29,8149.63,5385.44,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,F,100,15980.13,12543.51,10428.7,6904.85,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,G,100,24980.99,19627.18,16326.63,10836.77,,,,,15,,,,,0,,
,24,20000,120001,130000,Premium Used,,H,100,37187.42,29231.17,24331.63,16175.17,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,A,100,4239.2,3300.05,2726.43,,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,B,100,5960.05,4655.37,3851.16,2518.37,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,C,100,7633.11,5974.11,4950.6,3252.24,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,D,100,9331.46,7306.91,6066.9,3994.57,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,E,100,13726.35,10768.31,8943.42,5915.06,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,F,100,17522.35,13757.29,11440.34,7579.66,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,G,100,27383.45,21517.97,17901.95,11887.4,,,,,15,,,,,0,,
,24,20000,130001,140000,Premium Used,,H,100,40756.57,32039.87,26672.06,17736.03,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,A,100,4622.62,3601.54,2977.89,,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,B,100,6493.58,5075.05,4200.74,2751.65,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,C,100,8312.6,6508.89,5396.06,3549.54,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,D,100,10159.11,7957.96,6609.78,4356.65,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,E,100,14937.41,11721.31,9737.22,6444.68,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,F,100,19064.55,14971.06,12451.96,8254.51,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,G,100,29785.97,23408.75,19477.31,12938.03,,,,,15,,,,,0,,
,24,20000,140001,150000,Premium Used,,H,100,44325.77,34848.6,29012.51,19296.91,,,,,15,,,,,0,,
,24,30000,10000,60000,Premium Used,,A,0,1874.45,,,,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,B,100,2670.77,2068.52,1696.89,,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,C,100,3445.16,2678.12,2205.81,,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,D,100,4230.49,3295.03,2720.2,1762.78,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,E,100,6260.64,4893.15,4051.08,2650.65,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,F,100,8018.03,6275.29,5204.37,3419.51,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,G,100,12576.31,9863.31,8193.77,5413.04,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,H,100,18758.32,14727.26,12246.78,8116.89,,,,,9,,,,,0,,
,24,30000,10000,60000,Premium Used,,A,0,2115.45,,,,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,B,100,3006.29,2332.53,1916.81,,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,C,100,3872.54,3014.48,2486.11,,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,D,100,4751.11,3704.64,3061.58,1990.54,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,E,100,7022.25,5492.48,4550.42,2983.75,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,F,100,8988.25,7038.66,5840.62,3843.89,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,G,100,14087.61,11052.58,9184.86,6074.08,,,,,15,,,,,10,,
,24,30000,10000,60000,Premium Used,,H,100,21003.42,16493.87,13718.95,9098.86,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,A,100,2432.79,1881.79,1541.29,,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,B,100,3446.97,2679.94,2205.81,,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,C,100,4433.7,3456.11,2853.86,1850.66,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,D,100,5433.2,4243.29,3509.2,2288.19,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,E,100,8021.71,6278.97,5206.2,3421.32,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,F,100,10262.4,8041.83,6676.19,4400.74,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,G,100,16070.97,12612.91,10485.71,6941.63,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,H,100,23951.8,18813.23,15651.77,10388.7,,,,,9,,,,,0,,
,24,30000,60001,70000,Premium Used,,A,100,2740.03,2123.63,1742.73,,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,B,100,3874.6,3016.52,2486.11,,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,C,100,4978.46,3884.82,3211.11,2088.81,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,D,100,6096.6,4765.46,3944.25,2578.28,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,E,100,8992.37,7042.74,5842.68,3845.92,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,F,100,11499.01,9014.88,7487.15,4941.6,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,G,100,17997.06,14128.57,11748.86,7784.09,,,,,15,,,,,10,,
,24,30000,60001,70000,Premium Used,,H,100,26813.36,21064.85,17528.09,11640.34,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,A,100,2863.0,2218.61,1823.21,,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,B,100,4045.59,3150.4,2599.38,1682.25,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,C,100,5195.23,4054.75,3353.62,2183.83,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,D,100,6361.31,4973.7,4118.82,2694.57,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,E,100,9380.03,7348.03,6097.71,4014.45,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,F,100,11990.52,9401.98,7809.35,5156.76,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,G,100,18765.63,14732.77,12252.27,8120.56,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,H,100,27953.57,21961.9,18276.86,12138.79,,,,,9,,,,,0,,
,24,30000,70001,80000,Premium Used,,A,100,3221.32,2500.46,2058.11,,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,B,100,4544.28,3542.86,2926.42,1900.42,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,C,100,5830.36,4554.53,3770.14,2461.54,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,D,100,7134.89,5582.57,4626.21,3032.91,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,E,100,10511.92,8238.72,6839.98,4509.48,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,F,100,13432.24,10536.51,8754.8,5787.37,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,G,100,21011.6,16500.03,13725.09,9102.94,,,,,15,,,,,10,,
,24,30000,70001,80000,Premium Used,,H,100,31290.12,24587.26,20464.8,13598.15,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,A,100,3271.23,2540.8,2092.32,,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,B,100,4614.91,3597.06,2971.01,1931.2,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,C,100,5921.97,4627.71,3827.74,2504.2,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,D,100,7247.36,5667.52,4699.12,3082.68,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,E,100,10674.29,8365.87,6943.45,4580.14,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,F,100,13638.06,10699.91,8889.42,5878.03,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,G,100,21330.36,16753.77,13936.44,9242.73,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,H,100,31766.74,24964.14,20777.51,13806.5,,,,,9,,,,,0,,
,24,30000,80001,90000,Premium Used,,A,100,3677.99,2860.89,2359.15,,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,B,100,5181.18,4042.54,3342.12,2178.95,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,C,100,6643.42,5195.51,4300.56,2819.94,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,D,100,8126.1,6358.74,5275.39,3467.11,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,E,100,11959.8,9377.38,7786.14,5142.28,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,F,100,15275.4,11988.46,9963.08,6594.23,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,G,100,23880.75,18760.94,15609.2,10358.34,,,,,15,,,,,10,,
,24,30000,80001,90000,Premium Used,,H,100,35555.94,27945.84,23262.28,15463.8,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,A,100,3450.61,2681.76,2209.48,,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,B,100,4863.86,3794.78,3133.92,2039.23,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,C,100,6236.84,4874.86,4036.43,2641.48,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,D,100,7631.77,5971.41,4951.74,3251.08,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,E,100,11238.12,8810.69,7313.25,4827.25,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,F,100,14357.48,11263.74,9361.72,6192.91,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,G,100,22450.69,17636.14,14666.86,9731.51,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,H,100,33428.94,26273.03,21866.71,14531.4,,,,,9,,,,,0,,
,24,30000,90001,100000,Premium Used,,A,100,3878.71,3018.57,2490.2,,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,B,100,5459.68,4263.71,3524.42,2299.76,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,C,100,6995.67,5471.97,4534.05,2973.54,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,D,100,8556.17,6698.68,5558.02,3655.48,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,E,100,12590.57,9875.02,8199.81,5418.75,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,F,100,16080.23,12619.23,10491.44,6946.48,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,G,100,25134.06,19748.06,16426.32,10905.09,,,,,15,,,,,10,,
,24,30000,90001,100000,Premium Used,,H,100,37415.45,29410.12,24480.77,16274.75,,,,,15,,,,,10,,
,24,30000,100001,110000,Premium Used,,A,100,3933.89,3062.01,2526.4,,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,B,100,5536.52,4324.15,3574.75,2333.34,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,C,100,7093.46,5548.95,4598.18,3016.31,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,D,100,8675.29,6792.43,5636.15,3707.61,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,E,100,12764.88,10012.21,8314.09,5495.0,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,F,100,16302.26,12793.94,10637.05,7043.64,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,G,100,25479.95,20020.26,16653.12,11056.41,,,,,15,,,,,0,,
,24,30000,100001,110000,Premium Used,,H,100,37929.29,29814.49,24817.75,16499.46,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,A,100,4417.11,3442.22,2843.34,,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,B,100,6209.13,4853.52,4015.57,2627.46,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,C,100,7950.04,6223.05,5159.91,3391.16,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,D,100,9718.82,7613.47,6320.54,4164.12,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,E,100,14291.65,11213.68,9314.92,6162.7,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,F,100,18247.02,14324.15,11912.39,7894.35,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,G,100,28509.21,22404.36,18639.34,12381.31,,,,,15,,,,,0,,
,24,30000,110001,120000,Premium Used,,H,100,42429.64,33355.94,27768.74,18467.55,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,A,100,4900.4,3822.46,3160.27,,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,B,100,6881.76,5382.92,4456.36,2921.58,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,C,100,8806.64,6897.16,5721.68,3765.95,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,D,100,10762.35,8434.49,7004.95,4620.62,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,E,100,15818.4,12415.21,10315.77,6830.42,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,F,100,20191.81,15854.38,13187.73,8745.04,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,G,100,31538.43,24788.49,20625.54,13706.16,,,,,15,,,,,0,,
,24,30000,120001,130000,Premium Used,,H,100,46929.97,36897.4,30719.74,20435.61,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,A,100,5383.63,4202.65,3477.19,,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,B,100,7554.38,5912.24,4897.19,3215.69,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,C,100,9663.26,7571.22,6283.43,4140.8,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,D,100,11805.86,9255.53,7689.35,5077.14,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,E,100,17345.19,13616.68,11316.6,7498.14,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,F,100,22136.57,17384.55,14463.05,9595.74,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,G,100,34567.71,27172.58,22611.77,15031.06,,,,,15,,,,,0,,
,24,30000,130001,140000,Premium Used,,H,100,51430.33,40438.83,33670.74,22403.69,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,A,100,5866.9,4582.87,3794.13,,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,B,100,8227.02,6441.63,5338.0,3509.8,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,C,100,10519.86,8245.32,6845.17,4515.6,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,D,100,12849.39,10076.57,8373.74,5533.66,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,E,100,18871.96,14818.2,12317.45,8165.86,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,F,100,24081.32,18914.78,15738.39,10446.46,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,G,100,37596.97,29556.68,24598.0,16355.93,,,,,15,,,,,0,,
,24,30000,140001,150000,Premium Used,,H,100,55930.65,43980.29,36621.74,24371.77,,,,,15,,,,,0,,
,24,40000,10000,60000,Premium Used,,A,100,2394.35,1852.5,1517.48,,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,B,100,3395.71,2637.81,2172.85,,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,C,100,4367.77,3403.03,2809.91,1823.21,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,D,100,5352.64,4179.22,3456.11,2253.39,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,E,100,7904.55,6185.57,5129.31,3370.07,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,F,100,10110.44,7922.84,6577.34,4334.81,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,G,100,15836.65,12429.86,10331.94,6839.12,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,H,100,23603.99,18540.46,15424.76,10236.76,,,,,9,,,,,0,,
,24,40000,10000,60000,Premium Used,,A,100,2697.05,2090.87,1716.07,,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,B,100,3817.27,2969.43,2449.24,,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,C,100,4904.71,3825.47,3161.94,2058.11,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,D,100,6006.5,4693.77,3884.82,2539.36,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,E,100,8861.29,6938.31,5756.65,3788.6,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,F,100,11329.05,8881.77,7376.54,4867.85,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,G,100,17734.92,13923.77,11576.83,7669.4,,,,,15,,,,,10,,
,24,40000,10000,60000,Premium Used,,H,100,26424.26,20759.7,17274.14,11470.33,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,A,100,3095.5,2403.5,1976.98,,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,B,100,4369.6,3404.86,2811.74,1823.21,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,C,100,5608.94,4380.57,3624.54,2365.06,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,D,100,6866.59,5369.13,4448.34,2916.09,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,E,100,10117.78,7928.35,6581.0,4336.63,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,F,100,12929.61,10141.57,8424.45,5568.66,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,G,100,20228.32,15884.23,13211.51,8759.43,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,H,100,30126.5,23673.55,19701.11,13088.87,,,,,9,,,,,0,,
,24,40000,60001,70000,Premium Used,,A,100,3481.4,2707.31,2230.14,,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,B,100,4906.77,3827.51,3163.99,2058.11,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,C,100,6293.2,4919.04,4073.23,2664.28,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,D,100,7700.13,6024.94,4994.81,3280.71,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,E,100,11337.22,8887.91,7380.64,4869.91,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,F,100,14482.83,11363.85,9442.91,6248.16,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,G,100,22647.89,17788.16,14798.2,9817.67,,,,,15,,,,,10,,
,24,40000,60001,70000,Premium Used,,H,100,33721.0,26502.08,22058.08,14660.97,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,A,100,4148.11,3229.13,2667.11,1724.36,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,B,100,5834.09,4556.33,3770.98,2463.93,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,C,100,7476.19,5848.75,4847.4,3183.37,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,D,100,9138.37,7155.82,5938.45,3910.12,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,E,100,13442.17,10544.29,8759.43,5791.99,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,F,100,17163.83,13475.12,11201.51,7419.43,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,G,100,26824.03,21075.88,17537.29,11646.35,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,H,100,39925.83,31385.95,26128.4,17376.2,,,,,9,,,,,0,,
,24,40000,80001,90000,Premium Used,,A,100,4658.97,3630.92,3002.2,1947.51,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,B,100,6545.09,5115.64,4237.08,2774.84,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,C,100,8382.09,6561.48,5441.26,3579.73,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,D,100,10241.6,8023.69,6661.82,4392.72,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,E,100,15056.23,11814.38,9817.67,6497.99,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,F,100,19219.66,15093.11,12549.61,8318.6,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,G,100,30026.54,23596.09,19637.45,13047.25,,,,,15,,,,,10,,
,24,40000,80001,90000,Premium Used,,H,100,44683.51,35129.96,29248.35,19457.24,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,A,100,4373.26,3406.69,2815.4,1825.03,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,B,100,6147.15,4805.26,3974.19,2599.38,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,C,100,7871.59,6161.8,5107.36,3355.43,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,D,100,9621.68,7536.58,6256.98,4120.64,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,E,100,14152.45,11102.62,9224.42,6101.37,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,F,100,18066.32,14183.59,11794.62,7816.68,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,G,100,28229.96,22183.43,18456.26,12257.77,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,H,100,42014.59,33029.86,27495.88,18286.02,,,,,9,,,,,0,,
,24,40000,90001,100000,Premium Used,,A,100,4910.87,3829.56,3168.08,2060.14,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,B,100,6895.31,5394.16,4464.39,2926.42,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,C,100,8824.4,6911.65,5732.08,3772.2,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,D,100,10782.25,8449.64,7018.18,4628.22,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,E,100,15850.85,12439.03,10337.83,6844.11,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,F,100,20229.27,15885.66,13213.12,8763.0,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,G,100,31599.33,24835.08,20665.49,13731.23,,,,,15,,,,,10,,
,24,40000,90001,100000,Premium Used,,H,100,47020.2,36968.99,30778.12,20475.05,,,,,15,,,,,10,,
,24,40000,100001,110000,Premium Used,,A,100,4980.17,3884.07,3213.54,2090.47,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,B,100,6991.72,5470.09,4527.6,2968.59,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,C,100,8947.25,7008.32,5812.6,3825.94,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,D,100,10931.84,8567.37,7116.26,4693.65,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,E,100,16069.77,12611.29,10481.36,6939.83,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,F,100,20508.11,16105.04,13395.97,8884.98,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,G,100,32033.68,25176.86,20950.26,13921.2,,,,,15,,,,,0,,
,24,40000,100001,110000,Premium Used,,H,100,47665.38,37476.74,31201.2,20757.22,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,A,100,5587.04,4361.43,3611.68,2355.88,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,B,100,7836.33,6134.84,5080.99,3337.77,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,C,100,10022.92,7854.89,6517.85,4296.43,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,D,100,12242.01,9598.14,7975.58,5266.69,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,E,100,17987.04,14119.89,11738.29,7778.28,,,,,15,,,,,0,,
,24,40000,110001,120000,Premium Used,,F,100,22949.86,18026.51,14997.31,9953.28,,,,,15,,,,,0,,
